user_id,signup_date,city,device_type,user_type
7700,2023-09-28,Delhi,android,returning
7701,2024-09-01,Bangalore,android,returning
7702,2024-10-19,Delhi,ios,returning
7703,2024-11-27,Pune,android,returning
7704,2023-01-07,Mumbai,android,returning
7705,2023-10-30,Pune,ios,returning
7706,2023-05-27,Delhi,android,returning
7707,2024-01-18,Delhi,android,returning
7708,2024-08-22,Mumbai,ios,returning
7709,2023-08-17,Bangalore,android,returning
7710,2023-07-07,Hyderabad,android,returning
7711,2024-04-07,Bangalore,ios,returning
7712,2024-12-22,Mumbai,android,new
7713,2024-10-26,Pune,android,returning
7714,2023-10-28,Delhi,android,returning
7715,2024-12-07,Delhi,android,new
7716,2023-08-16,Chennai,android,returning
7717,2024-05-28,Pune,android,returning
7718,2024-03-26,Pune,ios,returning
7719,2023-10-13,Chennai,ios,returning
7720,2024-02-14,Pune,android,returning
7721,2024-06-06,Hyderabad,android,returning
7722,2024-08-06,Bangalore,android,returning
7723,2024-06-14,Delhi,ios,returning
7724,2024-02-14,Bangalore,ios,returning
7725,2023-05-11,Delhi,android,returning
7726,2024-02-17,Pune,android,returning
7727,2024-10-01,Surat,android,returning
7728,2024-08-22,Mumbai,android,returning
7729,2023-11-14,Hyderabad,android,returning
7730,2024-11-13,Ahmedabad,android,returning
7731,2023-02-21,Jaipur,android,returning
7732,2024-06-21,Bangalore,android,returning
7733,2024-02-25,Hyderabad,android,returning
7734,2024-01-29,Bangalore,android,returning
7735,2024-04-09,Jaipur,android,returning
7736,2024-02-22,Mumbai,ios,returning
7737,2024-01-22,Hyderabad,android,returning
7738,2024-09-07,Chennai,android,returning
7739,2024-09-09,Pune,android,returning
7740,2023-09-11,Delhi,ios,returning
7741,2024-05-03,Kolkata,android,returning
7742,2024-06-11,Bangalore,android,returning
7743,2024-09-17,Mumbai,ios,returning
7744,2024-03-20,Mumbai,android,returning
7745,2023-09-18,Bangalore,android,returning
7746,2023-09-15,Kolkata,ios,returning
7747,2023-04-08,Delhi,android,returning
7748,2023-07-14,Surat,android,returning
7749,2023-06-08,Surat,android,returning
7750,2023-01-31,Mumbai,android,returning
7751,2023-11-01,Mumbai,ios,returning
7752,2024-12-16,Bangalore,android,new
7753,2024-09-23,Chennai,ios,returning
7754,2023-11-09,Chennai,android,returning
7755,2023-02-04,Kolkata,android,returning
7756,2024-07-31,Mumbai,android,returning
7757,2023-01-18,Delhi,ios,returning
7758,2024-05-22,Delhi,ios,returning
7759,2024-07-10,Bangalore,android,returning
7760,2024-09-19,Hyderabad,android,returning
7761,2024-11-18,Bangalore,android,returning
7762,2024-11-14,Ahmedabad,android,returning
7763,2023-01-12,Delhi,ios,returning
7764,2024-10-26,Mumbai,android,returning
7765,2023-08-28,Delhi,android,returning
7766,2024-08-06,Ahmedabad,ios,returning
7767,2024-03-14,Hyderabad,ios,returning
7768,2024-09-29,Jaipur,android,returning
7769,2024-09-27,Bangalore,ios,returning
7770,2024-08-05,Jaipur,ios,returning
7771,2024-07-12,Ahmedabad,ios,returning
7772,2023-02-04,Hyderabad,ios,returning
7773,2024-02-16,Hyderabad,ios,returning
7774,2023-03-29,Bangalore,android,returning
7775,2024-10-05,Ahmedabad,android,returning
7776,2024-02-23,Bangalore,ios,returning
7777,2024-03-16,Hyderabad,ios,returning
7778,2023-06-06,Pune,android,returning
7779,2024-10-19,Jaipur,android,returning
7780,2023-01-07,Delhi,ios,returning
7781,2023-11-11,Bangalore,android,returning
7782,2023-06-17,Delhi,ios,returning
7783,2024-11-03,Mumbai,android,returning
7784,2023-11-20,Kolkata,android,returning
7785,2023-02-23,Bangalore,android,returning
7786,2024-10-19,Mumbai,android,returning
7787,2023-12-25,Mumbai,android,returning
7788,2024-08-12,Pune,android,returning
7789,2023-02-16,Mumbai,android,returning
7790,2024-09-28,Chennai,android,returning
7791,2023-03-14,Hyderabad,android,returning
7792,2023-07-18,Delhi,android,returning
7793,2023-11-02,Chennai,ios,returning
7794,2023-11-14,Delhi,android,returning
7795,2024-07-17,Hyderabad,ios,returning
7796,2024-05-20,Bangalore,android,returning
7797,2024-07-01,Bangalore,android,returning
7798,2023-08-19,Delhi,android,returning
7799,2023-01-06,Chennai,android,returning
7800,2023-11-26,Mumbai,ios,returning
7801,2023-03-15,Pune,android,returning
7802,2024-12-05,Hyderabad,ios,new
7803,2024-01-01,Mumbai,android,returning
7804,2024-11-04,Mumbai,android,returning
7805,2023-12-22,Mumbai,android,returning
7806,2023-07-17,Surat,android,returning
7807,2023-03-17,Hyderabad,android,returning
7808,2023-01-02,Delhi,android,returning
7809,2023-03-22,Chennai,ios,returning
7810,2023-11-25,Kolkata,android,returning
7811,2023-10-05,Chennai,android,returning
7812,2024-11-16,Delhi,android,returning
7813,2023-04-30,Ahmedabad,android,returning
7814,2024-05-18,Pune,android,returning
7815,2023-10-19,Mumbai,android,returning
7816,2023-01-13,Chennai,android,returning
7817,2023-11-16,Mumbai,android,returning
7818,2023-01-19,Surat,android,returning
7819,2024-12-29,Hyderabad,android,new
7820,2024-07-06,Mumbai,android,returning
7821,2024-01-27,Bangalore,android,returning
7822,2023-02-10,Delhi,android,returning
7823,2024-07-11,Hyderabad,android,returning
7824,2023-10-13,Hyderabad,android,returning
7825,2023-01-22,Chennai,android,returning
7826,2023-01-13,Mumbai,android,returning
7827,2024-09-14,Chennai,android,returning
7828,2024-01-27,Delhi,android,returning
7829,2024-09-06,Delhi,android,returning
7830,2023-08-31,Delhi,android,returning
7831,2023-07-24,Mumbai,android,returning
7832,2024-04-24,Delhi,ios,returning
7833,2024-05-30,Ahmedabad,ios,returning
7834,2024-03-18,Bangalore,android,returning
7835,2024-09-11,Hyderabad,ios,returning
7836,2023-02-13,Hyderabad,android,returning
7837,2024-11-26,Chennai,android,returning
7838,2024-09-21,Mumbai,ios,returning
7839,2024-12-10,Hyderabad,ios,new
7840,2023-08-16,Mumbai,android,returning
7841,2023-05-29,Pune,android,returning
7842,2023-04-09,Delhi,android,returning
7843,2023-12-13,Hyderabad,android,returning
7844,2024-02-13,Delhi,android,returning
7845,2023-04-25,Hyderabad,android,returning
7846,2023-10-30,Surat,ios,returning
7847,2024-11-19,Surat,android,returning
7848,2023-11-18,Delhi,ios,returning
7849,2024-11-25,Mumbai,android,returning
7850,2023-10-07,Delhi,android,returning
7851,2024-05-06,Chennai,ios,returning
7852,2023-02-28,Kolkata,android,returning
7853,2024-11-26,Pune,ios,returning
7854,2023-07-21,Mumbai,ios,returning
7855,2023-10-24,Bangalore,android,returning
7856,2024-09-24,Hyderabad,android,returning
7857,2024-08-13,Delhi,ios,returning
7858,2024-05-12,Pune,ios,returning
7859,2023-05-16,Kolkata,android,returning
7860,2023-12-01,Chennai,android,returning
7861,2023-01-03,Delhi,ios,returning
7862,2023-05-22,Chennai,android,returning
7863,2024-07-01,Delhi,android,returning
7864,2024-05-12,Pune,ios,returning
7865,2023-01-07,Delhi,android,returning
7866,2024-02-15,Mumbai,ios,returning
7867,2023-02-23,Bangalore,android,returning
7868,2024-02-10,Delhi,ios,returning
7869,2024-01-15,Mumbai,android,returning
7870,2024-10-18,Mumbai,android,returning
7871,2023-09-30,Kolkata,android,returning
7872,2024-08-24,Mumbai,ios,returning
7873,2024-08-23,Mumbai,android,returning
7874,2023-06-18,Mumbai,ios,returning
7875,2024-10-16,Mumbai,android,returning
7876,2023-01-24,Hyderabad,android,returning
7877,2024-12-06,Delhi,ios,new
7878,2024-01-15,Hyderabad,android,returning
7879,2024-01-11,Delhi,android,returning
7880,2024-10-26,Pune,ios,returning
7881,2023-02-12,Mumbai,android,returning
7882,2024-03-16,Mumbai,ios,returning
7883,2024-04-19,Delhi,ios,returning
7884,2024-05-19,Ahmedabad,android,returning
7885,2023-09-21,Pune,ios,returning
7886,2024-08-27,Jaipur,android,returning
7887,2023-10-20,Chennai,ios,returning
7888,2023-10-16,Chennai,ios,returning
7889,2023-08-19,Bangalore,android,returning
7890,2023-01-17,Hyderabad,android,returning
7891,2024-07-15,Hyderabad,android,returning
7892,2023-12-25,Bangalore,android,returning
7893,2023-10-17,Pune,android,returning
7894,2024-02-20,Mumbai,android,returning
7895,2024-12-03,Delhi,android,new
7896,2024-09-23,Bangalore,android,returning
7897,2024-02-22,Delhi,android,returning
7898,2024-02-23,Mumbai,android,returning
7899,2023-05-23,Delhi,android,returning
7900,2024-04-03,Mumbai,android,returning
7901,2024-10-17,Mumbai,android,returning
7902,2024-02-20,Mumbai,android,returning
7903,2023-03-06,Delhi,android,returning
7904,2023-03-14,Delhi,android,returning
7905,2023-01-05,Mumbai,android,returning
7906,2024-10-12,Jaipur,android,returning
7907,2023-04-07,Delhi,android,returning
7908,2024-06-23,Bangalore,android,returning
7909,2023-05-13,Mumbai,android,returning
7910,2023-08-03,Delhi,android,returning
7911,2024-03-28,Hyderabad,android,returning
7912,2024-01-20,Jaipur,android,returning
7913,2024-01-10,Delhi,android,returning
7914,2023-11-24,Chennai,ios,returning
7915,2024-04-23,Hyderabad,android,returning
7916,2024-04-16,Mumbai,ios,returning
7917,2023-03-23,Pune,ios,returning
7918,2024-10-14,Hyderabad,android,returning
7919,2023-11-04,Kolkata,android,returning
7920,2023-08-08,Bangalore,android,returning
7921,2023-05-07,Hyderabad,android,returning
7922,2023-11-27,Chennai,android,returning
7923,2024-10-04,Chennai,android,returning
7924,2024-07-14,Jaipur,android,returning
7925,2024-04-24,Mumbai,android,returning
7926,2023-09-06,Surat,android,returning
7927,2024-04-30,Pune,android,returning
7928,2023-09-29,Delhi,android,returning
7929,2024-10-19,Mumbai,android,returning
7930,2023-01-27,Hyderabad,android,returning
7931,2023-09-05,Delhi,ios,returning
7932,2023-05-28,Chennai,android,returning
7933,2024-05-05,Delhi,android,returning
7934,2023-08-04,Hyderabad,ios,returning
7935,2023-10-24,Delhi,android,returning
7936,2024-07-28,Ahmedabad,android,returning
7937,2023-06-17,Pune,ios,returning
7938,2024-04-16,Delhi,ios,returning
7939,2024-10-30,Mumbai,android,returning
7940,2024-04-29,Ahmedabad,android,returning
7941,2024-12-27,Mumbai,android,new
7942,2023-12-13,Chennai,android,returning
7943,2023-09-02,Chennai,android,returning
7944,2023-04-07,Delhi,ios,returning
7945,2023-03-08,Bangalore,android,returning
7946,2023-06-29,Bangalore,android,returning
7947,2023-08-06,Jaipur,android,returning
7948,2023-03-14,Hyderabad,android,returning
7949,2024-09-14,Mumbai,android,returning
7950,2023-12-06,Pune,ios,returning
7951,2023-12-03,Kolkata,android,returning
7952,2023-05-10,Kolkata,android,returning
7953,2024-03-29,Delhi,android,returning
7954,2024-09-15,Hyderabad,android,returning
7955,2023-08-15,Mumbai,android,returning
7956,2024-02-07,Pune,ios,returning
7957,2023-08-07,Chennai,android,returning
7958,2024-03-18,Surat,android,returning
7959,2023-06-04,Ahmedabad,android,returning
7960,2024-04-23,Bangalore,android,returning
7961,2023-03-19,Bangalore,android,returning
7962,2024-12-17,Jaipur,ios,new
7963,2024-02-16,Ahmedabad,android,returning
7964,2023-01-29,Ahmedabad,android,returning
7965,2023-08-01,Hyderabad,android,returning
7966,2024-01-23,Pune,android,returning
7967,2023-11-17,Mumbai,android,returning
7968,2023-11-08,Mumbai,android,returning
7969,2023-02-08,Hyderabad,ios,returning
7970,2023-11-01,Chennai,android,returning
7971,2024-05-22,Delhi,android,returning
7972,2024-03-20,Bangalore,ios,returning
7973,2024-06-02,Mumbai,android,returning
7974,2023-05-22,Delhi,ios,returning
7975,2024-03-16,Kolkata,android,returning
7976,2023-02-10,Delhi,android,returning
7977,2024-06-04,Chennai,android,returning
7978,2024-02-18,Kolkata,ios,returning
7979,2024-02-26,Chennai,android,returning
7980,2024-04-03,Delhi,android,returning
7981,2024-10-23,Hyderabad,android,returning
7982,2023-08-11,Surat,android,returning
7983,2024-08-07,Chennai,ios,returning
7984,2024-07-08,Chennai,ios,returning
7985,2024-09-04,Pune,android,returning
7986,2024-12-24,Bangalore,android,new
7987,2024-09-27,Kolkata,ios,returning
7988,2023-01-15,Kolkata,android,returning
7989,2024-11-08,Delhi,ios,returning
7990,2024-03-22,Delhi,android,returning
7991,2023-08-16,Surat,android,returning
7992,2024-01-26,Mumbai,android,returning
7993,2024-07-15,Hyderabad,ios,returning
7994,2024-06-30,Pune,android,returning
7995,2023-04-17,Delhi,android,returning
7996,2023-12-14,Delhi,android,returning
7997,2024-12-17,Mumbai,android,new
7998,2024-03-23,Chennai,ios,returning
7999,2023-06-17,Mumbai,android,returning
8000,2024-08-28,Surat,android,returning
8001,2023-11-08,Ahmedabad,android,returning
8002,2024-10-14,Mumbai,android,returning
8003,2024-04-17,Chennai,android,returning
8004,2023-03-07,Kolkata,ios,returning
8005,2024-06-22,Mumbai,ios,returning
8006,2023-07-29,Bangalore,android,returning
8007,2024-10-26,Bangalore,android,returning
8008,2024-07-13,Surat,android,returning
8009,2024-02-02,Bangalore,android,returning
8010,2023-03-20,Surat,android,returning
8011,2023-09-19,Hyderabad,android,returning
8012,2023-11-10,Bangalore,ios,returning
8013,2024-09-05,Hyderabad,ios,returning
8014,2023-10-05,Bangalore,ios,returning
8015,2023-11-29,Bangalore,android,returning
8016,2024-09-30,Delhi,ios,returning
8017,2024-02-01,Mumbai,android,returning
8018,2023-09-05,Surat,ios,returning
8019,2024-03-31,Mumbai,android,returning
8020,2023-05-03,Mumbai,android,returning
8021,2024-08-10,Kolkata,android,returning
8022,2024-01-29,Bangalore,android,returning
8023,2024-03-04,Delhi,ios,returning
8024,2024-04-05,Chennai,android,returning
8025,2023-10-12,Delhi,android,returning
8026,2024-06-19,Jaipur,android,returning
8027,2024-01-03,Kolkata,android,returning
8028,2023-06-26,Delhi,android,returning
8029,2023-01-06,Mumbai,android,returning
8030,2024-04-02,Delhi,ios,returning
8031,2024-02-29,Pune,ios,returning
8032,2023-10-26,Chennai,android,returning
8033,2024-02-29,Bangalore,android,returning
8034,2023-04-20,Mumbai,ios,returning
8035,2023-11-06,Delhi,ios,returning
8036,2024-08-25,Hyderabad,ios,returning
8037,2023-01-06,Mumbai,ios,returning
8038,2023-07-26,Delhi,android,returning
8039,2024-07-01,Surat,android,returning
8040,2023-08-27,Kolkata,ios,returning
8041,2023-02-12,Chennai,android,returning
8042,2023-09-09,Bangalore,android,returning
8043,2024-09-29,Delhi,ios,returning
8044,2023-06-07,Ahmedabad,android,returning
8045,2024-02-26,Mumbai,android,returning
8046,2024-12-11,Delhi,android,new
8047,2024-09-18,Chennai,android,returning
8048,2024-09-15,Pune,android,returning
8049,2023-03-12,Delhi,android,returning
8050,2023-01-13,Hyderabad,android,returning
8051,2023-03-09,Pune,android,returning
8052,2024-05-11,Kolkata,ios,returning
8053,2024-08-12,Kolkata,android,returning
8054,2023-10-07,Delhi,android,returning
8055,2023-10-03,Mumbai,android,returning
8056,2024-09-16,Delhi,android,returning
8057,2023-11-22,Ahmedabad,android,returning
8058,2023-12-29,Pune,android,returning
8059,2024-12-08,Bangalore,ios,new
8060,2023-01-15,Hyderabad,android,returning
8061,2024-10-16,Jaipur,android,returning
8062,2024-11-24,Mumbai,android,returning
8063,2024-10-05,Pune,android,returning
8064,2024-11-04,Surat,android,returning
8065,2024-09-23,Delhi,android,returning
8066,2023-02-15,Pune,ios,returning
8067,2023-12-29,Ahmedabad,android,returning
8068,2023-05-24,Delhi,android,returning
8069,2023-01-18,Bangalore,ios,returning
8070,2023-06-07,Mumbai,android,returning
8071,2024-03-26,Chennai,android,returning
8072,2024-06-29,Bangalore,android,returning
8073,2024-01-10,Jaipur,android,returning
8074,2023-11-13,Mumbai,ios,returning
8075,2023-10-01,Surat,android,returning
8076,2023-06-12,Delhi,android,returning
8077,2023-05-13,Kolkata,android,returning
8078,2024-10-18,Bangalore,android,returning
8079,2024-06-10,Pune,android,returning
8080,2024-08-07,Bangalore,android,returning
8081,2023-08-14,Mumbai,ios,returning
8082,2023-02-01,Chennai,android,returning
8083,2024-07-15,Delhi,android,returning
8084,2023-10-14,Mumbai,android,returning
8085,2024-05-07,Delhi,android,returning
8086,2023-04-12,Kolkata,android,returning
8087,2024-12-17,Mumbai,android,new
8088,2024-08-27,Delhi,ios,returning
8089,2024-11-28,Mumbai,android,returning
8090,2024-06-26,Ahmedabad,ios,returning
8091,2023-04-03,Bangalore,android,returning
8092,2023-10-29,Pune,ios,returning
8093,2024-01-06,Pune,android,returning
8094,2024-02-29,Hyderabad,android,returning
8095,2023-01-24,Ahmedabad,ios,returning
8096,2023-08-30,Mumbai,android,returning
8097,2023-08-14,Chennai,android,returning
8098,2024-10-01,Bangalore,android,returning
8099,2023-06-05,Kolkata,android,returning
8100,2024-11-26,Pune,android,returning
8101,2024-12-26,Pune,ios,new
8102,2024-03-14,Delhi,android,returning
8103,2024-07-09,Hyderabad,android,returning
8104,2024-11-18,Kolkata,android,returning
8105,2024-04-22,Surat,android,returning
8106,2024-12-21,Delhi,android,new
8107,2024-03-31,Bangalore,android,returning
8108,2023-07-27,Hyderabad,android,returning
8109,2024-07-11,Hyderabad,android,returning
8110,2024-04-08,Chennai,android,returning
8111,2023-03-09,Delhi,android,returning
8112,2024-05-20,Hyderabad,android,returning
8113,2023-11-06,Delhi,ios,returning
8114,2024-12-30,Hyderabad,android,new
8115,2024-07-17,Delhi,android,returning
8116,2024-06-08,Bangalore,android,returning
8117,2023-01-24,Kolkata,ios,returning
8118,2024-12-02,Bangalore,android,new
8119,2023-09-01,Hyderabad,android,returning
8120,2023-07-04,Mumbai,android,returning
8121,2024-11-14,Hyderabad,android,returning
8122,2023-12-08,Chennai,android,returning
8123,2024-07-13,Mumbai,ios,returning
8124,2024-10-24,Pune,android,returning
8125,2024-02-01,Kolkata,ios,returning
8126,2023-04-11,Bangalore,android,returning
8127,2023-01-28,Hyderabad,android,returning
8128,2024-02-16,Bangalore,ios,returning
8129,2024-09-02,Mumbai,android,returning
8130,2024-04-10,Hyderabad,android,returning
8131,2023-05-31,Hyderabad,android,returning
8132,2024-07-20,Hyderabad,android,returning
8133,2023-10-09,Ahmedabad,android,returning
8134,2024-03-23,Chennai,android,returning
8135,2024-04-10,Ahmedabad,android,returning
8136,2023-11-20,Mumbai,android,returning
8137,2024-04-16,Bangalore,android,returning
8138,2024-06-15,Pune,ios,returning
8139,2023-07-15,Delhi,android,returning
8140,2023-01-14,Pune,android,returning
8141,2023-04-14,Pune,ios,returning
8142,2024-11-04,Kolkata,android,returning
8143,2023-11-27,Delhi,android,returning
8144,2024-11-28,Kolkata,android,returning
8145,2024-11-23,Ahmedabad,android,returning
8146,2024-10-21,Mumbai,android,returning
8147,2024-09-09,Chennai,android,returning
8148,2024-06-12,Delhi,ios,returning
8149,2023-09-27,Mumbai,android,returning
8150,2024-06-05,Hyderabad,android,returning
8151,2023-03-20,Delhi,android,returning
8152,2024-05-09,Jaipur,android,returning
8153,2024-12-19,Mumbai,android,new
8154,2023-08-21,Surat,ios,returning
8155,2023-02-20,Mumbai,android,returning
8156,2024-03-30,Mumbai,android,returning
8157,2024-02-07,Pune,ios,returning
8158,2024-09-08,Mumbai,android,returning
8159,2024-10-16,Bangalore,ios,returning
8160,2024-09-24,Bangalore,android,returning
8161,2023-05-26,Delhi,ios,returning
8162,2024-10-04,Delhi,android,returning
8163,2023-10-26,Delhi,ios,returning
8164,2024-08-11,Pune,android,returning
8165,2023-08-26,Pune,android,returning
8166,2024-03-13,Jaipur,ios,returning
8167,2023-03-09,Bangalore,ios,returning
8168,2024-09-19,Delhi,android,returning
8169,2024-05-25,Bangalore,android,returning
8170,2023-05-02,Delhi,ios,returning
8171,2024-01-10,Bangalore,ios,returning
8172,2024-09-07,Ahmedabad,android,returning
8173,2024-11-09,Bangalore,android,returning
8174,2024-02-07,Jaipur,ios,returning
8175,2023-08-02,Chennai,android,returning
8176,2023-04-01,Delhi,android,returning
8177,2024-12-23,Chennai,android,new
8178,2023-08-21,Delhi,android,returning
8179,2024-01-20,Kolkata,android,returning
8180,2023-03-12,Hyderabad,android,returning
8181,2023-09-18,Hyderabad,android,returning
8182,2024-02-03,Mumbai,android,returning
8183,2023-08-01,Delhi,ios,returning
8184,2024-04-27,Chennai,android,returning
8185,2023-05-06,Delhi,android,returning
8186,2024-01-01,Hyderabad,android,returning
8187,2024-10-04,Bangalore,ios,returning
8188,2024-09-16,Mumbai,android,returning
8189,2023-01-04,Delhi,ios,returning
8190,2023-06-19,Mumbai,android,returning
8191,2024-02-19,Hyderabad,android,returning
8192,2023-10-21,Kolkata,android,returning
8193,2023-11-04,Kolkata,android,returning
8194,2024-01-31,Chennai,android,returning
8195,2024-08-27,Delhi,android,returning
8196,2024-12-11,Bangalore,android,new
8197,2023-01-27,Chennai,android,returning
8198,2023-05-09,Hyderabad,android,returning
8199,2024-10-14,Surat,ios,returning
8200,2023-01-30,Pune,android,returning
8201,2024-10-11,Delhi,ios,returning
8202,2023-01-31,Hyderabad,android,returning
8203,2024-01-29,Chennai,android,returning
8204,2024-07-25,Kolkata,android,returning
8205,2024-04-08,Bangalore,android,returning
8206,2024-01-22,Surat,android,returning
8207,2023-03-21,Mumbai,ios,returning
8208,2024-02-08,Ahmedabad,android,returning
8209,2023-02-02,Mumbai,ios,returning
8210,2023-05-12,Mumbai,android,returning
8211,2023-08-14,Delhi,android,returning
8212,2023-02-10,Mumbai,ios,returning
8213,2024-03-24,Surat,android,returning
8214,2024-03-07,Bangalore,android,returning
8215,2023-01-17,Mumbai,ios,returning
8216,2024-09-21,Mumbai,android,returning
8217,2023-11-08,Delhi,android,returning
8218,2023-10-08,Delhi,android,returning
8219,2023-08-05,Delhi,ios,returning
8220,2023-03-06,Bangalore,ios,returning
8221,2024-01-05,Bangalore,android,returning
8222,2024-01-21,Pune,android,returning
8223,2024-01-28,Delhi,ios,returning
8224,2024-01-24,Delhi,android,returning
8225,2024-01-01,Chennai,android,returning
8226,2024-09-19,Hyderabad,android,returning
8227,2023-06-11,Hyderabad,android,returning
8228,2024-03-25,Delhi,ios,returning
8229,2023-04-05,Delhi,android,returning
8230,2023-08-10,Ahmedabad,ios,returning
8231,2024-07-14,Delhi,ios,returning
8232,2023-12-09,Delhi,android,returning
8233,2023-08-02,Kolkata,ios,returning
8234,2023-10-05,Pune,ios,returning
8235,2023-09-19,Kolkata,android,returning
8236,2023-05-25,Mumbai,ios,returning
8237,2023-08-23,Hyderabad,android,returning
8238,2023-09-04,Jaipur,android,returning
8239,2024-01-05,Delhi,android,returning
8240,2024-12-13,Mumbai,android,new
8241,2023-10-27,Hyderabad,android,returning
8242,2024-01-02,Mumbai,android,returning
8243,2024-08-25,Bangalore,android,returning
8244,2024-08-26,Pune,android,returning
8245,2023-05-18,Kolkata,android,returning
8246,2023-01-15,Hyderabad,android,returning
8247,2024-03-27,Bangalore,android,returning
8248,2023-04-08,Bangalore,android,returning
8249,2024-06-25,Pune,android,returning
8250,2023-03-03,Mumbai,android,returning
8251,2024-05-06,Jaipur,android,returning
8252,2023-07-31,Hyderabad,android,returning
8253,2023-03-08,Delhi,android,returning
8254,2024-07-01,Bangalore,android,returning
8255,2023-01-16,Bangalore,android,returning
8256,2024-07-15,Bangalore,android,returning
8257,2024-11-18,Bangalore,android,returning
8258,2024-03-09,Delhi,android,returning
8259,2024-04-10,Kolkata,android,returning
8260,2024-07-15,Chennai,android,returning
8261,2024-03-14,Pune,android,returning
8262,2023-09-08,Ahmedabad,android,returning
8263,2024-01-17,Jaipur,android,returning
8264,2023-07-20,Mumbai,android,returning
8265,2023-07-09,Mumbai,android,returning
8266,2024-05-29,Bangalore,android,returning
8267,2024-10-24,Chennai,android,returning
8268,2024-12-13,Mumbai,android,new
8269,2023-05-22,Mumbai,ios,returning
8270,2023-04-09,Delhi,android,returning
8271,2024-02-18,Bangalore,android,returning
8272,2023-11-19,Mumbai,android,returning
8273,2024-08-25,Hyderabad,android,returning
8274,2024-02-16,Bangalore,android,returning
8275,2024-06-15,Mumbai,android,returning
8276,2023-05-20,Delhi,android,returning
8277,2023-11-24,Delhi,ios,returning
8278,2023-05-14,Mumbai,android,returning
8279,2024-01-17,Delhi,android,returning
8280,2023-04-08,Jaipur,android,returning
8281,2023-02-17,Kolkata,android,returning
8282,2023-08-01,Delhi,android,returning
8283,2023-08-17,Hyderabad,android,returning
8284,2024-10-19,Mumbai,android,returning
8285,2024-01-23,Jaipur,android,returning
8286,2023-08-08,Mumbai,android,returning
8287,2023-09-18,Delhi,ios,returning
8288,2024-11-26,Delhi,android,returning
8289,2023-11-08,Mumbai,android,returning
8290,2023-11-02,Hyderabad,android,returning
8291,2023-01-06,Mumbai,android,returning
8292,2024-03-16,Bangalore,android,returning
8293,2023-02-25,Chennai,android,returning
8294,2024-01-01,Delhi,ios,returning
8295,2024-10-13,Chennai,android,returning
8296,2023-09-06,Delhi,android,returning
8297,2024-10-14,Hyderabad,android,returning
8298,2024-04-28,Kolkata,android,returning
8299,2023-04-05,Delhi,android,returning
8300,2024-01-28,Surat,android,returning
8301,2023-12-07,Hyderabad,android,returning
8302,2024-05-14,Pune,android,returning
8303,2023-06-11,Delhi,android,returning
8304,2024-10-16,Bangalore,android,returning
8305,2024-03-02,Bangalore,android,returning
8306,2024-04-29,Pune,android,returning
8307,2023-09-13,Bangalore,android,returning
8308,2024-01-15,Mumbai,ios,returning
8309,2023-10-05,Ahmedabad,android,returning
8310,2023-11-22,Chennai,android,returning
8311,2024-07-28,Hyderabad,android,returning
8312,2024-02-22,Mumbai,android,returning
8313,2024-08-13,Hyderabad,android,returning
8314,2023-09-13,Mumbai,android,returning
8315,2024-12-25,Pune,android,new
8316,2024-08-29,Mumbai,android,returning
8317,2024-05-01,Mumbai,android,returning
8318,2024-10-22,Chennai,android,returning
8319,2023-07-21,Chennai,android,returning
8320,2023-08-18,Delhi,android,returning
8321,2024-11-06,Delhi,android,returning
8322,2024-05-27,Chennai,android,returning
8323,2024-08-14,Mumbai,ios,returning
8324,2024-02-07,Chennai,android,returning
8325,2024-08-02,Bangalore,android,returning
8326,2024-09-22,Hyderabad,ios,returning
8327,2024-07-13,Pune,android,returning
8328,2023-04-09,Delhi,android,returning
8329,2024-05-27,Mumbai,android,returning
8330,2024-06-11,Chennai,android,returning
8331,2023-04-01,Mumbai,android,returning
8332,2023-08-02,Bangalore,android,returning
8333,2024-04-27,Chennai,ios,returning
8334,2023-01-05,Jaipur,android,returning
8335,2024-09-20,Bangalore,android,returning
8336,2024-07-21,Ahmedabad,android,returning
8337,2023-05-24,Bangalore,android,returning
8338,2023-08-01,Mumbai,ios,returning
8339,2023-10-20,Bangalore,android,returning
8340,2023-11-01,Pune,android,returning
8341,2023-07-08,Delhi,android,returning
8342,2023-05-28,Chennai,ios,returning
8343,2024-10-10,Mumbai,ios,returning
8344,2023-10-31,Delhi,android,returning
8345,2023-07-15,Hyderabad,android,returning
8346,2024-08-22,Kolkata,android,returning
8347,2023-11-04,Mumbai,android,returning
8348,2024-08-09,Delhi,ios,returning
8349,2023-03-23,Surat,android,returning
8350,2024-10-19,Bangalore,ios,returning
8351,2023-10-27,Hyderabad,android,returning
8352,2024-02-24,Bangalore,android,returning
8353,2024-02-26,Chennai,android,returning
8354,2023-08-12,Delhi,android,returning
8355,2023-02-03,Mumbai,android,returning
8356,2023-06-23,Delhi,ios,returning
8357,2023-01-29,Mumbai,ios,returning
8358,2023-09-10,Hyderabad,android,returning
8359,2024-08-22,Mumbai,ios,returning
8360,2023-07-19,Delhi,android,returning
8361,2023-10-06,Delhi,ios,returning
8362,2024-03-05,Kolkata,android,returning
8363,2023-07-30,Jaipur,android,returning
8364,2023-04-13,Delhi,ios,returning
8365,2024-07-12,Pune,android,returning
8366,2023-03-05,Jaipur,ios,returning
8367,2024-05-20,Hyderabad,android,returning
8368,2023-09-15,Ahmedabad,android,returning
